https://github.com/banzaicloud/hpa-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/lukebond/cc-au-k8s-operators-workshop.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/gluster/anthill.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/lessor/lessor.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/banzaicloud/istio-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/jenkins-x/sso-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/linki/cloudformation-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/Nuance-Mobility/zookeeper-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/kubic-project/dex-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/presslabs/wordpress-operator.git, crd_registered_in_helm_chart: satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: satisfied 
https://github.com/percona/percona-server-mongodb-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/samsung-cnct/jenkins-operator.git, crd_registered_in_helm_chart: satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: satisfied 
https://github.com/pravega/pravega-operator.git, crd_registered_in_helm_chart: satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/kubevault/operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: satisfied 
https://github.com/minio/minio-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/solo-io/envoy-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/scylladb/scylla-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: satisfied 
https://github.com/tsloughter/grafana-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/m3db/m3db-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/nagypeter/weblogic-operator-tutorial.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/kubic-project/registries-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/benbromhead/cassandra-operator-old.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/jvm-operators/abstract-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/python/consul-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/replicatedhq/gatekeeper.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/microbean/microbean-kubernetes-controller.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/beekhof/rss-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/Ultimaker/k8s-mongo-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/vitessio/vitess-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/coreos/terraform-azurerm-kubernetes.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/vgkowski/cassandra-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/giantswarm/azure-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/operator-framework/operator-metering.git, crd_registered_in_helm_chart: satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/ianlewis/controllerutil.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/baidu/paddle-on-k8s-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/gocardless/theatre.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/giantswarm/cert-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/banzaicloud/nodepool-labels-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/mumoshu/aws-secret-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/coryodaniel/bonny.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/ptagr/pod-reaper.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/Altinity/clickhouse-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/prune998/certmerge-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/nagypeter/weblogic-kubernetes-operator-on-OKE.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/agill17/Infrastructure-as-Code.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/kbst/memcached.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/banzaicloud/bank-vaults.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/aerogear/android-sdk-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/metalkube/ironic-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/jmckind/jira-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/snowdrop/component-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/alexellis/minikube-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/storageos/cluster-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/nicolai86/couchdb-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/b23llc/nifi-fn-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/paulczar/gcp-cloud-compute-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/saada/mongodb-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/piontec/netperf-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/septeni-original/k8s_job.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/huawei-cloudfederation/redis-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/jamiehannaford/coreos-reboot-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/vshn/k8up.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/jelmersnoeck/grafana-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/astronomer/airflow-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/influxdata/influxdb-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/tdraebing/windows95-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/jmckind/rethinkdb-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: satisfied, helm_chart_exists: not satisfied 
https://github.com/apricote/hcloud-floating-ip-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/secat/memhog-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/verfio/chaos-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/giantswarm/flannel-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/embercsi/ember-csi-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/etiennecoutaud/kanary.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/falcosecurity/falco-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: satisfied 
https://github.com/side8/k8s-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
https://github.com/wrasdf/kube-kcrds-operator.git, crd_registered_in_helm_chart: not satisfied, owner_references_set: not satisfied, kube_openapi_annotations_on_type_definitions: not satisfied, custom_resource_spec_validation: not satisfied, helm_chart_exists: not satisfied 
