clone_url:https://github.com/Nuance-Mobility/zookeeper-operator.git, last_commit:2018-07-16 13:19:22, num_contributors:1, stars:13
clone_url:https://github.com/kubic-project/dex-operator.git, last_commit:2019-01-25 13:23:02, num_contributors:8, stars:7
clone_url:https://github.com/presslabs/wordpress-operator.git, last_commit:2019-03-08 09:34:35, num_contributors:2, stars:24
clone_url:https://github.com/percona/percona-server-mongodb-operator.git, last_commit:2019-03-15 15:10:48, num_contributors:6, stars:25
clone_url:https://github.com/samsung-cnct/jenkins-operator.git, last_commit:2019-03-08 00:46:45, num_contributors:3, stars:15
clone_url:https://github.com/pravega/pravega-operator.git, last_commit:2019-03-14 16:12:45, num_contributors:8, stars:5
clone_url:https://github.com/kubevault/operator.git, last_commit:2019-03-13 02:26:00, num_contributors:4, stars:58
clone_url:https://github.com/minio/minio-operator.git, last_commit:2019-03-04 21:36:20, num_contributors:5, stars:18
clone_url:https://github.com/solo-io/envoy-operator.git, last_commit:2019-02-21 19:50:03, num_contributors:4, stars:101
clone_url:https://github.com/scylladb/scylla-operator.git, last_commit:2019-03-07 19:46:40, num_contributors:4, stars:13
clone_url:https://github.com/tsloughter/grafana-operator.git, last_commit:2018-09-10 15:15:23, num_contributors:2, stars:18
clone_url:https://github.com/m3db/m3db-operator.git, last_commit:2019-03-15 17:02:34, num_contributors:5, stars:31
clone_url:https://github.com/nagypeter/weblogic-operator-tutorial.git, last_commit:2019-03-05 10:46:13, num_contributors:3, stars:0
clone_url:https://github.com/kubic-project/registries-operator.git, last_commit:2019-01-23 19:51:31, num_contributors:9, stars:5
clone_url:https://github.com/benbromhead/cassandra-operator-old.git, last_commit:2018-04-09 15:20:10, num_contributors:2, stars:9
clone_url:https://github.com/jvm-operators/abstract-operator.git, last_commit:2019-03-15 14:26:15, num_contributors:5, stars:13
clone_url:https://github.com/python/consul-operator.git, last_commit:2017-08-10 04:11:18, num_contributors:1, stars:5
clone_url:https://github.com/replicatedhq/gatekeeper.git, last_commit:2019-01-17 01:40:10, num_contributors:3, stars:85
clone_url:https://github.com/microbean/microbean-kubernetes-controller.git, last_commit:2019-01-30 23:59:56, num_contributors:1, stars:9
clone_url:https://github.com/beekhof/rss-operator.git, last_commit:2018-05-08 02:40:57, num_contributors:31, stars:17
clone_url:https://github.com/Ultimaker/k8s-mongo-operator.git, last_commit:2019-03-14 12:33:04, num_contributors:3, stars:15
clone_url:https://github.com/vitessio/vitess-operator.git, last_commit:2019-03-13 19:54:27, num_contributors:3, stars:27
clone_url:https://github.com/coreos/terraform-azurerm-kubernetes.git, last_commit:2018-03-16 14:07:35, num_contributors:1, stars:18
clone_url:https://github.com/vgkowski/cassandra-operator.git, last_commit:2018-03-09 07:43:47, num_contributors:1, stars:8
clone_url:https://github.com/giantswarm/azure-operator.git, last_commit:2019-03-15 12:49:24, num_contributors:17, stars:21
clone_url:https://github.com/operator-framework/operator-metering.git, last_commit:2019-03-15 21:21:15, num_contributors:15, stars:141
clone_url:https://github.com/ianlewis/controllerutil.git, last_commit:2018-05-18 02:17:39, num_contributors:1, stars:32
clone_url:https://github.com/baidu/paddle-on-k8s-operator.git, last_commit:2019-03-06 08:47:30, num_contributors:4, stars:10
clone_url:https://github.com/gocardless/theatre.git, last_commit:2019-02-27 12:18:11, num_contributors:6, stars:1
clone_url:https://github.com/giantswarm/cert-operator.git, last_commit:2019-03-14 10:49:32, num_contributors:18, stars:30
clone_url:https://github.com/banzaicloud/nodepool-labels-operator.git, last_commit:2019-02-19 11:14:20, num_contributors:3, stars:31
clone_url:https://github.com/mumoshu/aws-secret-operator.git, last_commit:2019-03-14 14:51:11, num_contributors:1, stars:50
clone_url:https://github.com/coryodaniel/bonny.git, last_commit:2019-03-12 17:03:17, num_contributors:2, stars:20
clone_url:https://github.com/ptagr/pod-reaper.git, last_commit:2018-08-29 21:08:06, num_contributors:1, stars:18
clone_url:https://github.com/Altinity/clickhouse-operator.git, last_commit:2019-03-14 15:16:00, num_contributors:3, stars:9
clone_url:https://github.com/prune998/certmerge-operator.git, last_commit:2019-03-04 13:33:47, num_contributors:1, stars:17
clone_url:https://github.com/nagypeter/weblogic-kubernetes-operator-on-OKE.git, last_commit:2019-01-06 23:38:15, num_contributors:2, stars:1
clone_url:https://github.com/agill17/Infrastructure-as-Code.git, last_commit:2019-03-13 05:10:46, num_contributors:1, stars:6
clone_url:https://github.com/kbst/memcached.git, last_commit:2019-02-08 17:00:28, num_contributors:1, stars:15
clone_url:https://github.com/banzaicloud/bank-vaults.git, last_commit:2019-03-14 21:03:04, num_contributors:33, stars:398
clone_url:https://github.com/aerogear/android-sdk-operator.git, last_commit:2018-10-08 18:18:41, num_contributors:3, stars:3
clone_url:https://github.com/metalkube/ironic-operator.git, last_commit:2019-01-25 10:27:14, num_contributors:1, stars:2
clone_url:https://github.com/jmckind/jira-operator.git, last_commit:2018-08-15 17:46:16, num_contributors:2, stars:0
clone_url:https://github.com/snowdrop/component-operator.git, last_commit:2019-03-08 18:07:39, num_contributors:4, stars:6
